schemaVersion,sessionId,participantId,experimentMode,protocolId,configHash,trainingCondition,trainingConditions,phase,conditionId,conditionOrder,sequenceId,sequenceIndexInCondition,trialInSequence,trialInCondition,trialInPhase,countedTotal,priorSameConditionFirstClicks,priorAllConditionFirstClicks,plannedTrialId,attemptId,attemptIndex,segmentId,amplitudeMm,widthMm,nominalId,amplitudeCssPx,widthCssPx,layoutDiameterCssPx,calibrationId,geometryRevision,fromTargetIndex,toTargetIndex,fromCenterX,fromCenterY,toCenterX,toCenterY,startClickX,startClickY,startAtMonotonicMs,firstClickX,firstClickY,firstClickAtMonotonicMs,mtFirstMs,firstHit,countedAsTrial,correctionClickCount,completionX,completionY,mtCompletionMs,correctionDurationMs,completionStatus,interruptionReason,interruptedAtIso,startedAtIso,firstClickAtIso,completedAtIso,recoveredAtIso,trajectorySampleCount,targetPaintAtMonotonicMs
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s5,5,9,61,61,61,60,60,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s5:t9,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s5:t9:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,9,2,1026.4901115283446,966.8236150329608,1803.963695028724,558.7740005555054,1055,986,127958.5,1791,542,128475.40000009537,516.9000000953674,true,true,0,1791,542,516.9000000953674,0,completed,,,2026-09-24T08:55:01.949Z,2026-09-24T08:55:02.466Z,2026-09-24T08:55:02.466Z,,28,127966.598
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s5,5,10,62,62,62,61,61,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s5:t10,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s5:t10:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,2,8,1803.963695028724,558.7740005555054,1146.7347454150745,1141.0280419376672,1791,542,128475.40000009537,1127,1144,129291.5,816.0999999046326,true,true,0,1127,1144,816.0999999046326,0,completed,,,2026-09-24T08:55:02.466Z,2026-09-24T08:55:03.282Z,2026-09-24T08:55:03.282Z,,40,128483.232
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s5,5,11,63,63,63,62,62,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s5:t11,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s5:t11:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,8,1,1146.7347454150745,1141.0280419376672,1645.5233035204794,418.4080621286029,1127,1144,129291.5,1617,419,129991.90000009537,700.4000000953674,true,true,0,1617,419,700.4000000953674,0,completed,,,2026-09-24T08:55:03.282Z,2026-09-24T08:55:03.982Z,2026-09-24T08:55:03.982Z,,36,129298.9
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s5,5,12,64,64,64,63,63,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s5:t12,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s5:t12:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,1,7,1645.5233035204794,418.4080621286029,1334.1629148977652,1239.3979337548208,1617,419,129991.90000009537,1338,1236,130608,616.0999999046326,true,true,0,1338,1236,616.0999999046326,0,completed,,,2026-09-24T08:55:03.982Z,2026-09-24T08:55:04.598Z,2026-09-24T08:55:04.598Z,,31,129999.4
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s5,5,13,65,65,65,64,64,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s5:t13,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s5:t13:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,7,0,1334.1629148977652,1239.3979337548208,1440,367.7511174736027,1338,1236,130608,1430,390,131158.40000009537,550.4000000953674,true,true,0,1430,390,550.4000000953674,0,completed,,,2026-09-24T08:55:04.598Z,2026-09-24T08:55:05.149Z,2026-09-24T08:55:05.149Z,,26,130616.5
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s6,6,1,66,66,66,65,65,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t1:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,0,6,1440,367.7511174736027,1545.8370851022348,1239.3979337548208,1430,390,131158.40000009537,1516,1227,131708.60000014305,550.2000000476837,true,true,0,1516,1227,550.2000000476837,0,completed,,,2026-09-24T08:55:05.149Z,2026-09-24T08:55:05.699Z,2026-09-24T08:55:05.699Z,,27,131166.5
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s6,6,2,67,67,67,66,66,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t2,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t2:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,6,12,1545.8370851022348,1239.3979337548208,1234.4766964795208,418.40806212860286,1516,1227,131708.60000014305,1252,445,132241.80000019073,533.2000000476837,true,true,0,1252,445,533.2000000476837,0,completed,,,2026-09-24T08:55:05.699Z,2026-09-24T08:55:06.232Z,2026-09-24T08:55:06.232Z,,29,131716.526
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s6,6,3,68,68,68,67,67,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t3,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t3:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,12,5,1234.4766964795208,418.40806212860286,1733.2652545849257,1141.0280419376672,1252,445,132241.80000019073,1734,1160,132725.10000014305,483.2999999523163,true,true,0,1734,1160,483.2999999523163,0,completed,,,2026-09-24T08:55:06.232Z,2026-09-24T08:55:06.716Z,2026-09-24T08:55:06.716Z,,27,132233.228
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s6,6,4,69,69,69,68,68,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t4,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t4:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,5,11,1733.2652545849257,1141.0280419376672,1076.0363049712757,558.7740005555058,1734,1160,132725.10000014305,1079,557,133208.70000004768,483.59999990463257,true,true,0,1079,557,483.59999990463257,0,completed,,,2026-09-24T08:55:06.716Z,2026-09-24T08:55:07.199Z,2026-09-24T08:55:07.199Z,,25,132733.2
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s6,6,5,70,70,70,69,69,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t5,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t5:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,11,4,1076.0363049712757,558.7740005555058,1853.5098884716554,966.8236150329607,1079,557,133208.70000004768,1857,931,133725.20000004768,516.5,true,true,0,1857,931,516.5,0,completed,,,2026-09-24T08:55:07.199Z,2026-09-24T08:55:07.716Z,2026-09-24T08:55:07.716Z,,29,133216.566
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s6,6,6,71,71,71,70,70,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t6,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t6:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,4,10,1853.5098884716554,966.8236150329607,1000.9756097560976,756.6927878536417,1857,931,133725.20000004768,1022,777,134241.70000004768,516.5,true,true,0,1022,777,516.5,0,completed,,,2026-09-24T08:55:07.716Z,2026-09-24T08:55:08.232Z,2026-09-24T08:55:08.232Z,,25,133716.564
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s6,6,7,72,72,72,71,71,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t7,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t7:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,10,3,1000.9756097560976,756.6927878536417,1879.0243902439024,756.6927878536418,1022,777,134241.70000004768,1867,745,134674.90000009537,433.2000000476837,true,true,0,1867,745,433.2000000476837,0,completed,,,2026-09-24T08:55:08.232Z,2026-09-24T08:55:08.665Z,2026-09-24T08:55:08.665Z,,18,134249.892
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s6,6,8,73,73,73,72,72,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t8,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t8:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,3,9,1879.0243902439024,756.6927878536418,1026.4901115283446,966.8236150329608,1867,745,134674.90000009537,1025,1018,135174.70000004768,499.7999999523163,false,true,1,1022,957,1216.5999999046326,716.7999999523163,completed,,,2026-09-24T08:55:08.665Z,2026-09-24T08:55:09.165Z,2026-09-24T08:55:09.882Z,,66,134666.526
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s6,6,9,74,74,74,73,73,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t9,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t9:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,9,2,1026.4901115283446,966.8236150329608,1803.963695028724,558.7740005555054,1022,957,135891.5,1801,562,136358.60000014305,467.10000014305115,true,true,0,1801,562,467.10000014305115,0,completed,,,2026-09-24T08:55:09.882Z,2026-09-24T08:55:10.349Z,2026-09-24T08:55:10.349Z,,22,135899.866
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s6,6,10,75,75,75,74,74,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t10,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t10:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,2,8,1803.963695028724,558.7740005555054,1146.7347454150745,1141.0280419376672,1801,562,136358.60000014305,1133,1101,136925.10000014305,566.5,true,true,0,1133,1101,566.5,0,completed,,,2026-09-24T08:55:10.349Z,2026-09-24T08:55:10.915Z,2026-09-24T08:55:10.915Z,,29,136349.83
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s6,6,11,76,76,76,75,75,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t11,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t11:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,8,1,1146.7347454150745,1141.0280419376672,1645.5233035204794,418.4080621286029,1133,1101,136925.10000014305,1654,419,137491.40000009537,566.2999999523163,true,true,0,1654,419,566.2999999523163,0,completed,,,2026-09-24T08:55:10.915Z,2026-09-24T08:55:11.482Z,2026-09-24T08:55:11.482Z,,30,136933.1
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s6,6,12,77,77,77,76,76,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t12,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t12:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,1,7,1645.5233035204794,418.4080621286029,1334.1629148977652,1239.3979337548208,1654,419,137491.40000009537,1350,1252,138024.70000004768,533.2999999523163,true,true,0,1350,1252,533.2999999523163,0,completed,,,2026-09-24T08:55:11.482Z,2026-09-24T08:55:12.015Z,2026-09-24T08:55:12.015Z,,27,137499.8
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s6,6,13,78,78,78,77,77,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t13,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s6:t13:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,7,0,1334.1629148977652,1239.3979337548208,1440,367.7511174736027,1350,1252,138024.70000004768,1423,370,138658.20000004768,633.5,true,true,0,1423,370,633.5,0,completed,,,2026-09-24T08:55:12.015Z,2026-09-24T08:55:12.648Z,2026-09-24T08:55:12.648Z,,34,138016.532
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s7,7,1,79,79,79,78,78,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t1:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,0,6,1440,367.7511174736027,1545.8370851022348,1239.3979337548208,1423,370,138658.20000004768,1515,1258,139324.70000004768,666.5,true,true,0,1515,1258,666.5,0,completed,,,2026-09-24T08:55:12.648Z,2026-09-24T08:55:13.315Z,2026-09-24T08:55:13.315Z,,32,138666
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s7,7,2,80,80,80,79,79,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t2,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t2:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,6,12,1545.8370851022348,1239.3979337548208,1234.4766964795208,418.40806212860286,1515,1258,139324.70000004768,1236,466,139858.5,533.7999999523163,true,true,0,1236,466,533.7999999523163,0,completed,,,2026-09-24T08:55:13.315Z,2026-09-24T08:55:13.849Z,2026-09-24T08:55:13.849Z,,29,139316.53
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s7,7,3,81,81,81,80,80,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t3,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t3:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,12,5,1234.4766964795208,418.40806212860286,1733.2652545849257,1141.0280419376672,1236,466,139858.5,1712,1151,140491.60000014305,633.1000001430511,true,true,0,1712,1151,633.1000001430511,0,completed,,,2026-09-24T08:55:13.849Z,2026-09-24T08:55:14.482Z,2026-09-24T08:55:14.482Z,,29,139866.466
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s7,7,4,82,82,82,81,81,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t4,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t4:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,5,11,1733.2652545849257,1141.0280419376672,1076.0363049712757,558.7740005555058,1712,1151,140491.60000014305,1066,557,140991.80000019073,500.2000000476837,true,true,0,1066,557,500.2000000476837,0,completed,,,2026-09-24T08:55:14.482Z,2026-09-24T08:55:14.982Z,2026-09-24T08:55:14.982Z,,25,140499.8
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s7,7,5,83,83,83,82,82,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t5,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t5:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,11,4,1076.0363049712757,558.7740005555058,1853.5098884716554,966.8236150329607,1066,557,140991.80000019073,1930,987,141441.70000004768,449.89999985694885,false,true,1,1859,960,700,250.10000014305115,completed,,,2026-09-24T08:55:14.982Z,2026-09-24T08:55:15.432Z,2026-09-24T08:55:15.682Z,,31,140999.2
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s7,7,6,84,84,84,83,83,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t6,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t6:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,4,10,1853.5098884716554,966.8236150329607,1000.9756097560976,756.6927878536417,1859,960,141691.80000019073,1015,792,142392.20000004768,700.3999998569489,true,true,0,1015,792,700.3999998569489,0,completed,,,2026-09-24T08:55:15.682Z,2026-09-24T08:55:16.382Z,2026-09-24T08:55:16.382Z,,41,141699.8
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s7,7,7,85,85,85,84,84,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t7,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t7:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,10,3,1000.9756097560976,756.6927878536417,1879.0243902439024,756.6927878536418,1015,792,142392.20000004768,1873,798,143125.90000009537,733.7000000476837,true,true,0,1873,798,733.7000000476837,0,completed,,,2026-09-24T08:55:16.382Z,2026-09-24T08:55:17.116Z,2026-09-24T08:55:17.116Z,,37,142399.832
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s7,7,8,86,86,86,85,85,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t8,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t8:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,3,9,1879.0243902439024,756.6927878536418,1026.4901115283446,966.8236150329608,1873,798,143125.90000009537,1036,962,143624.80000019073,498.90000009536743,true,true,0,1036,962,498.90000009536743,0,completed,,,2026-09-24T08:55:17.116Z,2026-09-24T08:55:17.615Z,2026-09-24T08:55:17.615Z,,27,143116.526
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s7,7,9,87,87,87,86,86,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t9,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t9:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,9,2,1026.4901115283446,966.8236150329608,1803.963695028724,558.7740005555054,1036,962,143624.80000019073,1800,554,144075.10000014305,450.2999999523163,true,true,0,1800,554,450.2999999523163,0,completed,,,2026-09-24T08:55:17.615Z,2026-09-24T08:55:18.065Z,2026-09-24T08:55:18.065Z,,25,143633.1
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s7,7,10,88,88,88,87,87,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t10,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s7:t10:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,2,8,1803.963695028724,558.7740005555054,1146.7347454150745,1141.0280419376672,1800,554,144075.10000014305,1119,1117,144875.40000009537,800.2999999523163,true,true,0,1119,1117,800.2999999523163,0,completed,,,2026-09-24T08:55:18.065Z,2026-09-24T08:55:18.865Z,2026-09-24T08:55:18.865Z,,38,144083.1
